Num;Review;review_type
15001;я более менее сессия скоро ты как;good
15002;пропингую общественность чел спрашивает на сколько круто в кениг ехать я ему мямлю что то про две недели гм;good
15003;серега с днем рождеения всего самого заебенного;good
15004;о совсем наш человек точно будет нам успех;good
15005;зачем что бы многие знали это не правильно;good
15006;подумываю о том чтобы подать туда документы нужная кафедра есть это главное;good
15007;rt дождались официальный трейлер иван царевич и серый волк 2 смотреть всем толи еще будет;good
15008;rt extravaganza show были в гостях спасибо лыски;good
15009;делаю для классного уголка d;good
15010;интересно что будет петь скородумова вместо сичкаря свою новую песню;good
15011;экстренное сообщение последние сводки инормбюро;good
15012;сидел за компьютером читал википедию тут подходит папа смотрит на экран и говорит бусен нинди педия таген;good
15013;не курю теперь еще и не пью кто бы замуж еще взял и вообще идеально бы было follow;good
15014;даа я тоже;good
15015;ладно номер палаты сообщи я тебе апельсинов привезу d;good
15016;rt d лента работает вместо мтв ахах;good
15017;сегодня в 2 премьера нового ролика проекта лица музея не пропустите;good
15018;хахаха каатя а помнишь мой рисунок на его стенке что даже после этого он меня занес в чс хотя ничего такого не нарисовала;good
15019;б гдэд амар амгаланг х сье бултаараа нам нойрсоорой;good
15020;давно же у меня не было такого лучезарного настроения;good
15021;ахах зейняша проявил свою сексуальность;good
15022;вот как просто бывает нет такого понятия как лучшие друзья и вообще понятия друзья нет никогда не бросайте ничего ради дружбы никогда;good
15023;офигенный день день позитива бегал как идиот целый день танцы офигенны хоть я и ракал но мне очень понравилось;good
15024;поле выходных я не пройду в двери ахахахаха столько сладкого обоже я хочу вокруг коробки и не верю своему счастью;good
15025;все болит разорвал джинсы в клочья нихуя не помню но я знаю что я был счастлив;good
15026;rt почему ты всегда украдкой на меня смотришь мммм и как это ты заметил;good
15027;девули мои хоть не выиграли но зато они были у нас самые красивые;good
15028;rt насобирал грибочков летом;good
15029;аххаха ааа как приятно ты мне нравишься d;good
15030;это даа будем ждать весны тогда может приедут 3;good
15031;rt дождались официальный трейлер иван царевич и серый волк 2 смотреть всем толи еще будет;good
15032;rt эта неделя рекордная я съела 3 тортика;good
15033;гидраргирум не пизди я о ней только сегодня узнала;good
15034;снег самая классная новогодняя ночь и мандаринки я жду вас;good
15035;rt украина опять жжет d d я то думал что у нас все плохо с образованием а тут у соседей совсем бардак;good
15036;пальцы почему вы такие напряженные расслабьтесь иначе вам никогда не сыграть эту мелодию;good
15037;воу даже мне страшно я им сказала никто кроме андрея;good
15038;у моего папули недавно было др с чем его и поздравляю очень люблю скучаю и хочу продолжить его династию;good
