Num,Review,Review_type
20001,"rt қыңыр сөйлесуде қыңыр өлеңдер жазу Могем қарғыс атқыр, бұл осындай қыңыр әңгіме x және Потемкина ішектері",good
20002,"мәселенің мәні мынада: барлығы ауылға да, қалаға да бір минуттық ашуды ұмытпайтын үрдіске айналды.",good
20003,"осы күннің соңғы минуттарын пайдалана отырып, мен сізді тағы да туған күніңізбен құттықтағым келеді, осындай керемет кеш үшін бәріңізге алғыс айтамын",good
20004,"бұған Ресейдегі қызғаныш пен ақымақтықтан сенбе, көпшілігің сенің жеңісіңді қолдайды және үміттенеді",good
20005,rt тірі дәліз,good
20006,"егер сіз өзіңізді жаман сезінсеңіз, әрдайым көтеріңкі көңіл күймен билегеннен кейін барып билеңіз, сол үшін рахмет",good
20007,"ас үй сериясы өте кешке күледі, содан кейін кешкі ас үй салқын",good
20008,рт ретвитін басу арқылы көрсетілімге көмектесесіз,good
20009,"ахахаха д қазір қайдамын атаммен, маған қызық емес, кереует қай жер",good
20010,ол 3-тен қалай өтіп кеткенімен ол мүлдем емес,good
20011,"махаббат - бұл өмір, ең болмағанда мен үшін сүйіктісіз мүмкін емес",good
20012,RT күлкілі мен ирланд биінен сабақтан ораламын және теледидардан Ресей Ирландия 3 матчына барамын және қараймын,good
20013,ахаха жақсы сәулемен шын жүректен танысқан d,good
20014,"серуенге барыңыз, содан кейін қарлы борда ойнап періштені мұзға мінгізіңіз, досыңызды қармен жуыңыз демалыс сәтті болды",good
20015,тәуліктегі rt фразасы вконтакте твитінде көбірек талап етеді,good
20016,"жақсы, енді ол 12-де болады, 8 желтоқсанда келеді",good
20017,"rt 6k твит мәдени жексенбілік ретвитке кетті, сондықтан оған тұрарлық",good
20018,rt ivan tsarevich және сұр қасқыр 2 кинотеатрдың премьерасына 26 желтоқсанда барады,good
20019,маңызды қораптар oh oh twitter бұрынғыдай болмайды,good
20020,аха мен тер бізбен бірге сасық n жол бойында ақымақтықпен жүрді,good
20021,"Ахаха, ол өте сүйкімді 3",good
20022,біз сізді жауаптарымен қуанттық,good
20023,"rt Ал, мен гентті толығымен қалпына келтірдім, мен 1 және 2 кезеңдерді қалай қою керектігін үйренуім керек",good
20024,"Мен өзімнің оқушымды оқуға жібергім келеді, бірақ мен бұл мүмкін емес екенімді түсінемін",good
20025,"лорд түні бұл фильм туралы, бірақ мен қара комикстер туралы әзіл туралы бір минут ойладым",good
20026,бүгін кешті керемет кешпен серуендеді,good
20027,х үшін түн ортасында делирий,good
20028,жарлық қаншалықты тез,good
20029,"жақсы, сан санич салмақты адам, өйткені эстафета сәтті өтті",good
20030,rt ivan tsarevich және сұр қасқыр 2 кинотеатрдың премьерасына 26 желтоқсанда барады,good
20031,Енді мұрынға бақытты болайық d,good
20032,иә балалар көңілді болды,good
20033,q сіздермен бірге болғандардың барлығын және әрқайсысының қалай еске алынатындығын тізімдеңіз,good
20034,несиелерді мүмкіндігінше қайта жазу үшін мен келесі экранға қарап отырып жазуды үйрендім,good
20035,"жақсы, бұл твит ұмытылмайды деп ойлаймын",good
20036,және олардың ешқайсысы өздерінің қайда жүретіндігі туралы шындықты айтқан жоқ,good
20037,дәлелдер жеткіліксіз болған кезде жеке күлкілі болады,good
20038,"Мен ескісін жақсы көремін, бірақ онда мені бұзатын көптеген қателіктер бар ахах д",good
20039,"иә, нөлге толды, бәрі тәжімен жүре бастады",good
20040,"көшеде алғашқы қар, дәлірек айтсақ, алғашқы Севастополь қаласы",good
20041,"Ал енді, ферма күнін қорытындылайық, мен сізді бірнеше дәмді пирогтардан және керемет кешкі салқыннан кейін түсінгенде ғана кереметсіз",good
20042,rt екінші онжылдықта осылай болды,good
20043,"белсенді іздестіру көшеде жүгіріп жүрген еркектерге ұнайды, маған өтінемін, маған ғашық болуыңызды өтінемін",good
20044,"rt сіз оны твиттерге жібердіңіз, сіз оны жараға дейін жеткіздіңіз",good
20045,rt vromaydan сізден сұраймын ертең менімен бірге серуендеу m lyon,good
20046,"ол тез өтіп кетті, ол естімеді",good
20047,Артамонованың үйінде балапандарын сағыныпты,good
20048,бүгін 2 жылдан кейін мен таң қаламын,good
20049,"сіз осылай отырасыз, сіз ешкімді мазаламайсыз, содан кейін сіз бүгін сіздің атыңыздың күні және қандай да бір жолмен жақсарған күн екенін білесіз",good
20050,ахаха бұл керемет болып көрінуімен кездейсоқтық,good
20051,ашулы хомяк баварлық шұжықтарды ұнатпайды,good
20052,мәселенің мәні сізде қажет емес нәрсенің бәрі бар d,good
20053,"және біреудің отбасында толықтыру бар, өкінішке орай, мен үшін емес, мен үшін",good
20054,"rt барлық zbs маған бәрін жақсы көреді, тіпті біз жақсы араласамыз d",good
20055,"Ku ku, әрине, осы уақытта жазу үшін біраз уақыт тапты және көп нәрсе өзгерді, бірақ бір адам айтқандай, бәрі жақсы жаққа",good
20056,енді Луизаның тобын бәрі де көрді dddd,good
20057,сол кезде сіз өте керемет кітап туралы әңгімелейтін боласыз,good
20058,"Татьянаның хатында 78 жол бар, оларды басқа сабақтармен қатар сейсенбіге дейін үйрену керек",good
20059,"ааа қазір бәрі түсінікті, Одессаға барғанда бомба жасамаңыз",good
20060,"дегенмен, адам сіз тастап жіберген күйде әнді үнемі эфирге шығарған кезде қандай да бір жағымды жайт бар",good
20061,rt бүгін таңертең дима иекті ұрды әлі ауырады,good
20062,"Мен бүгін тіс дәрігерінде кезекте тұрғанымда, маған екі жыл бұрын шай немесе кофе ұсынылды d",good
20063,компьютерде жорғалап кездейсоқ Diablo 2-ге тап болды,good
20064,"барлығы ұйықтап жатыр, мен мандариндер мен шырындар үшін ас үйге бара жатырмын",good
20065,"nanocontrol сәнді салмағын бақылау, сонымен қатар facebook-те біз тез әрі сәнді түрде салмақ тастаймыз",good
20066,rt рахмет зығыр сізге рахмет бәріңіз де мені бір уақытта құттықтауға бел будым,good
20067,"Мен менікі мен Ираны бүгінгі реакция үшін жақсы көремін, екеуі де бірдей",good
20068,"сондықтан ертең менде қатысқандардың барлығынан алғысым бар, енді бізбен бірге болғандардың арқасында ұйықтайтын уақыт келді",good
20069,"суретті ашпай-ақ, мен политехникалық және аз ғана оуэла деп ойладым, содан кейін маған таң қалды",good
20070,"профессор көшеде хамадриямен жүрді, ол үйленбеген",good
20071,Мен интернеттен ғана тапсырыс беремін және дүкендер қымбат болғандықтан тапсырыс беремін,good
20072,rt сөздерін қайта қарауға және бір сөйлемді бір сөйлеммен тығыз байланыстыруға,good
20073,"Қарғыс атқыр, үйіңе сырғанақ тебуге кеңес бересің",good
20074,"Мен өкінішке орай ауырып тұрмын, бірақ сенің досың өзіңді жақсы күтеді деп сенемін",good
20075,ахах жоқ мен көптен бері сүйіспеншілікті тоқтаттым,good
20076,"рахмет, 4 3-тегі сияқты түрлендіру және бір сағат отыз секундта жүру",good
20077,"Мен өзіммен айналыса аламын, сондықтан ештеңеге уақыт жоқ",good
20078,van di a so lovato деген сүйікті тобы қандай?,good
20079,rt asshole батпақты қасқырлар жорығы өзінің досы мен қарулас әскери теңізшісін жерлегенін түсінбеді.,good
20080,"ух, бұл көбірек құймақ, бірақ gooo yum yum mtvstars-қа 3 секундтан кейін Марсқа ұқсайды",good
20081,фильм жақсы және онсыз ол бәріне түсінікті деген пікірде,good
20082,"Мен жастарға ақыл-ойды үйретуге тырысамын, бірақ олар қаламайды және тепкілейді",good
20083,өзіңізді дәл алғашқылардың қатарындамын деп ойлау үшін ақылды және ақымақ нәрсе келтіру өте қауіпті,good
20084,"бір линза үшін 25 грн, ал мен үшін үш күндік иә",good
20085,"ер адамдар таңқаларлықтай қисынға келмейді, олар барлық әйелдер бірдей және үнемі бірін-бірі ауыстырады сәлем дейді",good
20086,"макияж маникюр шашты кетіру, балалық шақта әдемі болу үшін басыңызға садақ байласаңыз болды",good
20087,rt ресми тіркеме Иван Царевич пен сұр қасқырды 2 күтті,good
20088,"о, иә, ол менің ішімдікте тұншығып жүгіріп жүр, құл құлыным әлі жетілмеген",good
20089,"Мен бүгінде әрең қозғаламын, аяғым бұлшық еттерінде қатты ауырсынуды майыстырмайды, бірақ мен фитнеске бардым, анама карточка сатып алдым, енді бірге жүреміз",good
20090,Рома Acorn 4 43 күнде мунсун әнін айтады,good
